Inbred line,Accesion N,N GBS samples,N Plants,Avg. IBS,% missing,Breeding program,Pop structure,Complete_name,Kernel color,S6_82170011,S6_82170814,S6_82170859,S6_82170897,S6_82170900,S6_82170957,S6_82171038,S6_82174349,S6_82174376,S6_82174378,S6_82176123,S6_82185767,S6_82185973,S6_82186654,S6_82186661,S6_82217770,S6_82217918,S6_82218018,S6_82218044,S6_82218219,S6_82243856,S6_82243861,S6_82243874,S6_82243883
Mo512AW,Ames28946,1,1,,0.5,Missouri,unclassified,Ames28946:81FE7ABXX:2:C8,0,0.823,1,1,0,1,0.823,0.823,1,1,1,1,0,0,1,1,1,1,1,1,1,0.823,0.823,0.823,0.823
Mo512BW,Ames28947,1,1,,0.44,Missouri,unclassified,Ames28947:81FENABXX:5:H12,0,1,1,0.921,0,1,0.921,1,1,1,1,1,0.921,0.921,1,1,0.921,1,0.921,0.921,1,0.921,0.921,0.921,0.921
MP305,NSL250298,1,1,,0.78,Other,unclassified,NSL250298:D0D0BACXX:4:F12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MP307,NSL250299,1,1,,0.84,Other,unclassified,NSL250299:D0D0BACXX:4:B1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp313E,PI539859,1,1,,0.49,Other,unclassified,PI539859:81FE7ABXX:7:E9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp701,PI550534,1,1,,0.63,Other,unclassified,PI550534:81N4HABXX:4:C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp705,PI550546,1,1,,0.65,Other,unclassified,PI550546:81N4HABXX:3:E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp707,PI550548,1,1,,0.45,Other,unclassified,PI550548:81N4HABXX:3:H12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp708,PI536520,1,1,,0.7,Other,unclassified,PI536520:81FE8ABXX:1:B4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp710,PI596627,1,1,,0.51,Other,unclassified,PI596627:81N4HABXX:3:B9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp711,PI596628,1,1,,0.49,Other,unclassified,PI596628:81FE7ABXX:7:H8,0,1,1,1,0,1,1,0.835,1,1,0.835,1,0,0.835,1,1,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835
Mp712,PI596629,1,1,,0.56,Other,unclassified,PI596629:81N4HABXX:2:D10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp714,PI608806,1,1,,0.51,Other,unclassified,PI608806:81FE7ABXX:7:H10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp715,PI614819,1,1,,0.58,Other,unclassified,PI614819:81FE8ABXX:3:A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mp716,PI614820,1,1,,0.45,Other,unclassified,PI614820:81FE7ABXX:7:A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MQ305,PI559917,1,1,,0.88,ExPVP,unclassified,PI559917:D0D0BACXX:3:D6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ms100,Ames22442,2,2,0.985,0.44,Michigan,unclassified,Ames22442:81FE8ABXX:6:B7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS106,Ames24727,1,1,,0.59,Michigan,unclassified,Ames24727:81FE8ABXX:5:C7,1,0.89,0.89,1,1,1,1,1,0.89,0.89,0.89,1,0.89,0.89,1,1,0,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
MS107,Ames24728,1,1,,0.86,Michigan,unclassified,Ames24728:D0D0BACXX:3:G4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS116,Ames24729,1,1,,0.68,Michigan,unclassified,Ames24729:81N4HABXX:6:D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS12,Ames24706,1,1,,0.48,Michigan,unclassified,Ames24706:81FE8ABXX:5:F12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS132,Ames24730,1,1,,0.48,Michigan,stiff stalk,Ames24730:81N4HABXX:3:E8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS141,Ames24732,1,1,,0.66,Michigan,unclassified,Ames24732:81FE8ABXX:5:E6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS142,Ames24733,1,1,,0.62,Michigan,unclassified,Ames24733:81FE8ABXX:6:F4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS198,Ames24735,1,1,,0.56,Michigan,unclassified,Ames24735:81FE8ABXX:6:G5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS199,Ames24736,1,1,,0.59,Michigan,unclassified,Ames24736:81FENABXX:3:F3,1,0.858,1,0.858,0.858,0.858,1,0.858,0.858,0.858,1,0.858,1,0.858,0.858,0.858,0,1,0.858,0.858,1,0.858,0.858,0.858,0.858
MS200,Ames24737,1,1,,0.63,Michigan,unclassified,Ames24737:81FE8ABXX:5:F6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS201,Ames24738,1,1,,0.51,Michigan,unclassified,Ames24738:81FE8ABXX:6:A5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS203,Ames24739,1,1,,0.6,Michigan,unclassified,Ames24739:81N4HABXX:6:G9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS204,Ames24740,1,1,,0.71,Michigan,unclassified,Ames24740:81FE8ABXX:5:A1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS206,Ames24741,1,1,,0.67,Michigan,unclassified,Ames24741:81FE8ABXX:5:D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS211,Ames24742,1,1,,0.58,Michigan,unclassified,Ames24742:81FE8ABXX:5:F8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS214,Ames24743,1,1,,0.56,Michigan,stiff stalk,Ames24743:81FE8ABXX:6:D4,1,0.89,0.89,0.89,0.89,0.89,0.89,0.89,1,1,1,1,1,0.89,0.89,0.89,0,1,1,1,0.89,0.89,0.89,0.89,0.89
MS215,Ames24744,1,1,,0.67,Michigan,unclassified,Ames24744:81FENABXX:4:B1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS216,Ames24745,1,1,,0.52,Michigan,unclassified,Ames24745:81FE8ABXX:5:E12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS221,Ames24746,1,1,,0.57,Michigan,non-stiff stalk,Ames24746:81FENABXX:7:H7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS222,Ames24747,1,1,,0.57,Michigan,non-stiff stalk,Ames24747:81FE8ABXX:6:G4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS223,Ames24748,1,1,,0.53,Michigan,non-stiff stalk,Ames24748:81FE8ABXX:6:B11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS224,Ames24749,1,1,,0.59,Michigan,non-stiff stalk,Ames24749:81FENABXX:3:D4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS225,Ames24750,6,1,0.976,0.28,Michigan,non-stiff stalk,Ames24750:81FENABXX:3:A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS226,Ames24751,1,1,,0.57,Michigan,unclassified,Ames24751:81FE8ABXX:5:E5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS24,Ames24707,1,1,,0.54,Michigan,unclassified,Ames24707:81FENABXX:2:H9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS24A,Ames24708,1,1,,0.53,Michigan,unclassified,Ames24708:81FE8ABXX:6:E8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS4,Ames24705,1,1,,0.65,Michigan,unclassified,Ames24705:81FE8ABXX:5:D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS67,Ames24710,1,1,,0.53,Michigan,unclassified,Ames24710:81FENABXX:2:A12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS68,Ames24711,1,1,,0.52,Michigan,non-stiff stalk,Ames24711:81FE8ABXX:6:A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS72,Ames24713,1,1,,0.64,Michigan,unclassified,Ames24713:81FENABXX:3:B4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS74,Ames24714,1,1,,0.5,Michigan,unclassified,Ames24714:81FENABXX:2:B10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS75,Ames24715,1,1,,0.52,Michigan,unclassified,Ames24715:81FENABXX:2:B9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS76,Ames24716,1,1,,0.69,Michigan,unclassified,Ames24716:81FE8ABXX:5:B1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS78,Ames24718,1,1,,0.49,Michigan,unclassified,Ames24718:81FENABXX:2:H11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS80,Ames24720,6,1,0.995,0.3,Michigan,unclassified,Ames24720:81FE8ABXX:4:D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS81,Ames24721,1,1,,0.53,Michigan,unclassified,Ames24721:81FENABXX:3:G7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MS89,Ames24722,1,1,,0.64,Michigan,unclassified,Ames24722:81FENABXX:3:C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N190,PI550565,1,1,,0.47,Nebraska,stiff stalk,PI550565:81FE8ABXX:4:A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N209,PI595366,1,1,,0.63,Nebraska,unclassified,PI595366:81FENABXX:3:D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N211,PI596354,1,1,,0.47,Nebraska,unclassified,PI596354:81N4HABXX:3:F11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N215,PI595367,1,1,,0.62,Nebraska,unclassified,PI595367:81FENABXX:7:G6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N216,PI596355,1,1,,0.55,Nebraska,unclassified,PI596355:81FE8ABXX:5:D9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N218,PI596357,1,1,,0.6,Nebraska,unclassified,PI596357:81FENABXX:2:A10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N28,Ames19321,1,1,,0.55,Nebraska,unclassified,Ames19321:81FE7ABXX:4:G9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N501,PI594050,1,1,,0.51,Nebraska,unclassified,PI594050:81N4HABXX:6:A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N502,PI594051,1,1,,0.73,Nebraska,unclassified,PI594051:81FE8ABXX:1:G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N503,PI594052,1,1,,0.74,Nebraska,unclassified,PI594052:81FE8ABXX:1:D3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N504,PI594053,1,1,,0.53,Nebraska,unclassified,PI594053:81N4HABXX:6:H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N505,PI594054,1,1,,0.54,Nebraska,unclassified,PI594054:81FE8ABXX:4:D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N506,PI594055,1,1,,0.53,Nebraska,unclassified,PI594055:81FE8ABXX:1:H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N507,PI594056,1,1,,0.53,Nebraska,unclassified,PI594056:81FE8ABXX:1:E9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N508,PI594057,1,1,,0.64,Nebraska,unclassified,PI594057:81N4HABXX:6:C3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N509,PI594058,1,1,,0.68,Nebraska,unclassified,PI594058:81N4HABXX:2:D3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N510,PI594059,1,1,,0.65,Nebraska,unclassified,PI594059:81N4HABXX:6:A8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N511,PI594060,1,1,,0.62,Nebraska,unclassified,PI594060:81N4HABXX:1:D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N512,PI594061,1,1,,0.49,Nebraska,unclassified,PI594061:81N4HABXX:6:A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N513,PI594062,1,1,,0.54,Nebraska,unclassified,PI594062:81N4HABXX:6:A3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N514,PI594063,1,1,,0.7,Nebraska,unclassified,PI594063:81N4HABXX:6:E3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N515,PI594064,6,1,0.997,0.28,Nebraska,unclassified,PI594064:81FE8ABXX:1:C5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N516,PI594065,1,1,,0.74,Nebraska,unclassified,PI594065:81FE8ABXX:1:G3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N517,PI594066,1,1,,0.49,Nebraska,unclassified,PI594066:81FE8ABXX:6:F11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N518,PI594067,1,1,,0.64,Nebraska,unclassified,PI594067:81FE8ABXX:1:A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N519,PI594068,1,1,,0.55,Nebraska,unclassified,PI594068:81N4HABXX:6:D5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N520,PI594069,2,2,0.997,0.52,Nebraska,unclassified,PI594069:81FE8ABXX:6:H3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N521,PI594070,1,1,,0.45,Nebraska,unclassified,PI594070:81N4HABXX:6:E8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N522,PI604605,1,1,,0.52,Nebraska,unclassified,PI604605:81FE8ABXX:5:C9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N523,PI594071,1,1,,0.61,Nebraska,unclassified,PI594071:81FE8ABXX:1:B5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N524,PI594072,1,1,,0.45,Nebraska,unclassified,PI594072:81FE8ABXX:1:H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N525,PI594073,1,1,,0.73,Nebraska,unclassified,PI594073:81N4HABXX:6:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N526,PI594074,1,1,,0.55,Nebraska,unclassified,PI594074:81N4HABXX:6:D4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N527,PI604606,1,1,,0.56,Nebraska,unclassified,PI604606:81FE8ABXX:1:D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N528,PI594075,1,1,,0.6,Nebraska,unclassified,PI594075:81FE8ABXX:1:C8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N529,PI594076,1,1,,0.49,Nebraska,unclassified,PI594076:81N4HABXX:6:F4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N530,PI594077,1,1,,0.66,Nebraska,unclassified,PI594077:81FE8ABXX:1:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N532,PI594078,1,1,,0.53,Nebraska,unclassified,PI594078:81FE8ABXX:1:F9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N533,PI594079,1,1,,0.48,Nebraska,unclassified,PI594079:81FE8ABXX:4:F9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N534,PI594080,1,1,,0.56,Nebraska,unclassified,PI594080:81FE8ABXX:1:H6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N535,PI594081,1,1,,0.51,Nebraska,unclassified,PI594081:81FE8ABXX:6:H9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N537,PI594083,1,1,,0.58,Nebraska,unclassified,PI594083:81N4HABXX:6:A10,1,0.921,1,0.921,0.921,0.921,1,1,0.921,0.921,0.921,1,1,1,1,1,1,1,1,1,0,0.921,0.921,0.921,0.921
N538,PI594084,1,1,,0.64,Nebraska,unclassified,PI594084:81FE8ABXX:7:G5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N539,PI594085,1,1,,0.73,Nebraska,unclassified,PI594085:81FE8ABXX:4:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N540,PI594086,2,2,0.998,0.7,Nebraska,unclassified,PI594086:81N4HABXX:6:G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N541,PI594087,1,1,,0.78,Nebraska,unclassified,PI594087:81FE8ABXX:1:B2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N545,PI594091,1,1,,0.55,Nebraska,unclassified,PI594091:81FE8ABXX:1:D10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N546,PI597578,1,1,,0.47,Nebraska,unclassified,PI597578:81N4HABXX:6:F9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N551,PI638549,1,1,,0.54,Nebraska,unclassified,PI638549:81N4HABXX:6:E4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N552,PI638550,1,1,,0.53,Nebraska,unclassified,PI638550:81FE8ABXX:5:F7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N72-3-1-1INBRED,PI221743,1,1,,0.48,South Africa,unclassified,PI221743:81FE8ABXX:6:H12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
N801w,PI592741,1,1,,0.51,Nebraska,unclassified,PI592741:81FENABXX:1:G11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC13,Ames12726,1,1,,0.66,North Carolina,unclassified,Ames12726:81N4HABXX:1:E9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC201,PI543008,1,1,,0.56,North Carolina,unclassified,PI543008:81N4HABXX:1:H8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC220,Ames12728,1,1,,0.52,North Carolina,unclassified,Ames12728:81N4HABXX:1:A5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC234,Ames12733,1,1,,0.65,North Carolina,unclassified,Ames12733:81FE8ABXX:7:B8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC240,PI540312,1,1,,0.5,North Carolina,unclassified,PI540312:81FE7ABXX:1:H8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC240A,Ames12736,1,1,,0.58,North Carolina,unclassified,Ames12736:81FE8ABXX:1:G8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC244,Ames12738,1,1,,0.54,North Carolina,unclassified,Ames12738:81N4HABXX:1:A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC246,Ames12739,1,1,,0.69,North Carolina,unclassified,Ames12739:81N4HABXX:2:F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC252,PI511309,2,2,0.997,0.55,North Carolina,stiff stalk,PI511309:81FENABXX:1:B5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC254,PI511310,2,2,0.997,0.43,North Carolina,stiff stalk,PI511310:81FE7ABXX:3:D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC256,PI511311,1,1,,0.39,North Carolina,stiff stalk,PI511311:81FENABXX:2:A5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC262B,Ames28413,1,1,,0.57,North Carolina,unclassified,Ames28413:81FENABXX:1:F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC292,Ames27142,2,2,0.998,0.33,North Carolina,stiff stalk,Ames27142:81FENABXX:1:A12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC308,Ames27150,1,1,,0.41,North Carolina,unclassified,Ames27150:81FE7ABXX:2:B12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC312,Ames27152,2,2,0.996,0.37,North Carolina,unclassified,Ames27152:81FE8ABXX:7:D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC316,Ames27154,2,2,0.997,0.28,North Carolina,unclassified,Ames27154:81FE7ABXX:1:B6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC322,Ames27157,2,2,0.997,0.43,North Carolina,unclassified,Ames27157:81N4HABXX:1:B4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC330,Ames27161,2,2,0.998,0.32,North Carolina,stiff stalk,Ames27161:81FE7ABXX:3:F7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC332,Ames27162,2,2,0.997,0.53,North Carolina,unclassified,Ames27162:81N4HABXX:1:C6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC334,Ames27163,2,2,0.996,0.42,North Carolina,unclassified,Ames27163:81FE8ABXX:7:A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC370,Ames27181,2,2,0.997,0.43,North Carolina,unclassified,Ames27181:81FE7ABXX:7:H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC372,Ames27182,2,2,0.999,0.35,North Carolina,unclassified,Ames27182:81FE7ABXX:5:G8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC44,Ames30862,2,2,0.997,0.55,North Carolina,unclassified,Ames30862:D0D0BACXX:4:G9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC7,Ames12725,1,1,,0.63,North Carolina,unclassified,Ames12725:81FENABXX:4:A10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC83,Ames12727,1,1,,0.63,North Carolina,unclassified,Ames12727:81FENABXX:5:E6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NC87,Ames30863,2,2,0.995,0.5,North Carolina,unclassified,Ames30863:D0D0BACXX:4:F7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ND1,NSL32723,1,1,,0.47,North Dakota,unclassified,NSL32723:81FE8ABXX:3:H11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ND167,NSL32726,1,1,,0.45,North Dakota,unclassified,NSL32726:81FE8ABXX:3:G12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ND2000,PI631394,1,1,,0.68,North Dakota,unclassified,PI631394:81FE8ABXX:4:C4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ND203,NSL32732,1,1,,0.56,North Dakota,unclassified,NSL32732:81FENABXX:6:F4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ND211,NSL32725,1,1,,0.88,North Dakota,unclassified,NSL32725:D0D0BACXX:3:G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ND230,NSL32728,1,1,,0.56,North Dakota,unclassified,NSL32728:81FE8ABXX:4:D6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
